35,Santa Fe,Full-Time,Staff (planta permanente),3533000,3200000,Cobro parte del salario en dólares,847,No,No recibo bono,Uno,10,Enero,2,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Guardería o pago para cubrir costo de guardería, Stock options / RSUs",3,"No, pero escucho ofertas.",QA / Tester,17,6,3,1,Ninguna de las anteriores,"Java, SQL",Ninguno de los anteriores,PostgreSQL,"NUnit, Postman",De 101 a 200 personas,Híbrido (presencial y remoto),1,No,Sí,7,2,Terminar encuesta,,,,,,,,,,41,Hombre Cis,TRUE,Senior,3533000
36,Tucumán,Full-Time,Staff (planta permanente),928200,928200,Cobro parte del salario en dólares,,Un sueldo,Nada,Más de tres,110,Abril,2,Clases de idiomas,1,"No, pero escucho ofertas.",Technical Leader,3,3,1,9,"Amazon Web Services, Docker, Firebase, Linux, Heroku","CSS, HTML, Javascript, PHP, Python, SQL, TypeScript, GDScript","Django, Node.js, React.js, WordPress, FastAPI, Godot","Amazon DynamoDB, MySQL, SQLite",Postman,De 11  a 50  personas,100% remoto,0,"Si, se aumentaron mas de los planeado los sueldos",No,2,2,Responder sobre guardias,Terciario,Incompleto,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,Terminar encuesta,No,0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,26,Hombre Cis,TRUE,Semi-Senior,928200
37,Buenos Aires,Full-Time,Staff (planta permanente),1300000,1000000,Cobro parte del salario en dólares,900,No,Mix de las anteriores,Uno,10,Mayo,2,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",1,"Sí, estoy buscando activamente.",Developer,4,1,3,3,Ninguna de las anteriores,Java,"Hibernate, Spring",Oracle,Postman,De 501 a 1000 personas,100% remoto,0,,No,7,2,Responder sobre guardias,Universitario,Completo,Analista Programador Universitario,UNLP - Universidad Nacional de La Plata,Terminar encuesta,No,0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,36,Hombre Cis,TRUE,Semi-Senior,1300000
38,Buenos Aires,Full-Time,Contractor,5000000,5000000,Cobro todo el salario en dólares,1000,Un sueldo,aguinaldo,Uno,20,Abril,4,"Capacitaciones y/o cursos, Horarios flexibles",4,"No, pero escucho ofertas.",Infosec,15,2,1,1,"Amazon Web Services, Azure, Linux",Ninguno de los anteriores,Ninguno de los anteriores,"Amazon RDS/Aurora, MariaDB, MongoDB, MySQL, Oracle",Ninguna de las anteriores,De 201 a 500 personas,100% remoto,1,,No,10,1,Responder sobre guardias,Universitario,Completo,Licenciatura en Administración de Empresas,UTN - Universidad Tecnológica Nacional,Terminar encuesta,No,0,Bruto,Responder sobre mis estudios,40,Hombre Cis,TRUE,Senior,5000000
39,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1750000,1506000,Cobro parte del salario en dólares,860,No,No recibo bono,Dos,50,Abril,3,"Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, estoy muy conforme.",Developer,4,2,2,1,"Docker, Firebase, Google Cloud Platform",Python,"Flask, FastApi","Google Cloud Storage, MySQL",Postman,De 11  a 50  personas,100% remoto,0,Ajuste por inflación casa 2 meses,No,9,5,Responder sobre mis estudios,Universitario,En curso,Ingeniería en Informática,UADE - Universidad Argentina De la Empresa,Terminar encuesta,No,0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,25,Hombre Cis,TRUE,Semi-Senior,1750000
40,Córdoba,Full-Time,Tercerizado (trabajo a través de consultora o agencia),1300000,1100000,Mi sueldo está dolarizado (pero cobro en moneda local),,No,No recibo bono,Uno,55,Abril,2,"Abono de Internet, Capacitaciones y/o cursos, Horarios flexibles",2,"No, pero escucho ofertas.",Developer,2,2,2,0,"Amazon Web Services, Docker, Kubernetes","Java, TypeScript","Angular, Spring",Contentful,JUnit,De 101 a 200 personas,100% remoto,0,,No,1,2,Terminar encuesta,,,,,,,,,,24,Hombre Cis,TRUE,Junior,1300000
41,Neuquén,Full-Time,Staff (planta permanente),3600000,3600000,Mi sueldo está dolarizado (pero cobro en moneda local),1030,De uno a tres sueldos,Mix de las anteriores,Dos,20,Marzo,3,"Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, estoy muy conforme.",Technical Leader,5,0,1,0,"Amazon Web Services, Google Cloud Platform, Serverless, Plataforma interna para gestión de AWS y GCP","Bash/Shell, Go, Python, SQL",Ninguno de los anteriores,"Amazon DynamoDB, Amazon Redshift, MongoDB, MySQL, Redis",Postman,Más de 10000 personas,100% remoto,0,,No,8,4,Responder sobre guardias,Universitario,Completo,Licenciatura en Ciencias de la Computación,UNCOMA - Universidad Nacional del Comahu,Terminar encuesta,"Sí, pasiva",0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,32,Hombre Cis,TRUE,Semi-Senior,3600000
42,Entre Ríos,Full-Time,Contractor,842000,824000,Cobro todo el salario en dólares,Cripto Dolar,No,No recibo bono,Uno,40,Marzo,2,Ninguna de las anteriores,2,"No, pero escucho ofertas.",Developer,3,2,2,0,Ninguna de las anteriores,"CSS, HTML, Javascript, TypeScript","Next.js, Node.js, React.js","MongoDB, PostgreSQL",Ninguna de las anteriores,De 51 a 100 personas,100% remoto,0,Si,No,8,1,Responder sobre mis estudios,Terciario,Completo,Analista de Sistemas,,Terminar encuesta,,,,,28,Hombre Cis,TRUE,Semi-Senior,842000
43,San Juan,Full-Time,Staff (planta permanente),701000,582000,Cobro parte del salario en dólares,930,No,No recibo bono,Dos,27,Abril,1,"Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",1,"Sí, estoy buscando activamente.",Developer,3,2,2,0,"Amazon Web Services, Docker, Google Cloud Platform, Kubernetes","CSS, HTML, Java, Javascript, TypeScript","Next.js, Node.js, React.js, Spring","Amazon HBase, Google Cloud Storage, MySQL, PostgreSQL",Cypress,De 11  a 50  personas,Híbrido (presencial y remoto),1,,No sé,0,1,Terminar encuesta,,,,,,,,,,28,Hombre Cis,TRUE,Semi-Senior,701000
44,Buenos Aires,Full-Time,Staff (planta permanente),900000,900000,Cobro parte del salario en dólares,,De uno a tres sueldos,Performance individual,Dos,40,Mayo,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Descuentos varios (Clarín 365, Club La Nación, etc), Sueldo dividido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",Developer,3,3,3,0,Windows Server,".NET, C#, SQL",".NET Core, Angular",Oracle,Ninguna de las anteriores,Más de 10000 personas,100% remoto,0,si,No,8,4,Terminar encuesta,,,,,,,,,,25,Hombre Cis,TRUE,Semi-Senior,900000
45,Buenos Aires,Full-Time,Contractor,4000000,,Cobro todo el salario en dólares,,Un sueldo,Mix de las anteriores,No,0,No tuve,3,"Capacitaciones y/o cursos, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",Manager / Director,6,0,0,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 101 a 200 personas,Híbrido (presencial y remoto),1,,No,6,1,Responder sobre mis estudios,Maestría,En curso,Licenciatura en Informática,UADE - Universidad Argentina De la Empresa,Responder sobre guardias,No,0,Bruto,Terminar encuesta,39,Hombre Cis,TRUE,Senior,4000000
46,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2500000,2000000,Cobro parte del salario en dólares,1275,No,No recibo bono,No,0,Enero,3,"Horarios flexibles, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",3,"Sí, estoy buscando activamente.",Technical Support,3,0,0,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,PostgreSQL,Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),0,No. Solo se va ajustando el dolar,No sé,4,5,Terminar encuesta,,,,,,,,,,32,Mujer Cis,TRUE,Semi-Senior,2500000
47,Córdoba,Full-Time,Contractor,1300000,1300000,Cobro todo el salario en dólares,,No,No recibo bono,No,0,No tuve,4,"Capacitaciones y/o cursos, Clases de idiomas",3,"No, pero escucho ofertas.",Data Scientist,2,0,0,0,"Amazon Web Services, Docker","Bash/Shell, Python, SQL","Django, Flask, Spark, TensorFlow, Torch",PostgreSQL,Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,,No,7,3,Responder sobre mis estudios,Universitario,Incompleto,Licenciatura en Ciencia de Datos,UNR - Universidad Nacional de Rosario,Terminar encuesta,,,,,33,Hombre Cis,TRUE,Junior,1300000
48,Chubut,Full-Time,Freelance,890000,890000,Mi sueldo está dolarizado (pero cobro en moneda local),,No,No recibo bono,Uno,51.6,Abril,2,"Capacitaciones y/o cursos, Horarios flexibles",2,"No, pero escucho ofertas.",DBA (Database Administrator),2,1,0,0,"Docker, Kubernetes, SAP","Javascript, Python, SQL","Bootstrap, Django, Node.js, React.js","Microsoft SQL Server, Oracle, PostgreSQL","Postman, Selenium",De 11  a 50  personas,100% remoto,0,"Si, el último semestre del 2023 por REM y este primer trimestre por IPC",No,8,4,Responder sobre mis estudios,Universitario,Incompleto,Licenciatura en Sistemas,UP - Universidad de Palermo,Terminar encuesta,,,,,24,Hombre Cis,TRUE,Junior,890000
49,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1070550,915000,Mi sueldo está dolarizado (pero cobro en moneda local),1010,Menos de un sueldo,Mix de las anteriores,Dos,52,Abril,2,"Capacitaciones y/o cursos, Descuentos varios (Clarín 365, Club La Nación, etc), Hasta 3 días libres al año ",2,"Sí, estoy buscando activamente.",Developer,4,1,1,0,"Docker, Linux","HTML, Javascript, VBA","Angular, Bootstrap, jQuery, Next.js, React.js, Vue.js",Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),1,Ajustes por inflación  bimestral,Sí,3,3,Responder sobre mis estudios,Secundario,Completo,Perito mercantil,,Responder sobre guardias,No,0,Neto,Terminar encuesta,28,Hombre Cis,TRUE,Semi-Senior,1070550
50,Ciudad Autónoma de Buenos Aires,Full-Time,Freelance,1500000,1300000,Cobro parte del salario en dólares,920 (el oficial),No,No recibo bono,No,0,No tuve,2,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",2,"No, pero escucho ofertas.",Developer,2,2,2,0,"Amazon Web Services, Vsc","Bash/Shell, CSS, HTML, Javascript, TypeScript, Tailwind","Next.js, Node.js, React.js",Ninguna de las anteriores,Ninguna de las anteriores,De 2001a 5000 personas,100% presencial,5,No,Sí,6,0,Terminar encuesta,,,,,,,,,,25,Hombre Cis,TRUE,Junior,1500000
51,Santa Fe,Full-Time,Staff (planta permanente),2100000,2100000,Cobro parte del salario en dólares,,No,No recibo bono,Dos,75,Marzo,4,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",4,"No, pero escucho ofertas.",Developer,3,3,1,0,"Amazon Web Services, Docker, Google Cloud Platform, Kubernetes","Javascript, TypeScript",Node.js,Salesforce,"Cypress, Jest, Postman",De 101 a 200 personas,Híbrido (presencial y remoto),2,Si,No,8,3,Responder sobre mis estudios,Universitario,Incompleto,Bioquímica,UNL - Universidad Nacional del Litoral,Terminar encuesta,No,10000,Neto,Responder sobre mis estudios,37,Hombre Cis,TRUE,Semi-Senior,2100000
52,Neuquén,Full-Time,Staff (planta permanente),810000,695000,Mi sueldo está dolarizado (pero cobro en moneda local),,No,No recibo bono,Tres,55,Abril,2,"Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",1,"Sí, estoy buscando activamente.",Developer,1,1,1,0,Linux,"HTML, Javascript, PHP, SQL","Bootstrap, CodeIgniter, jQuery",MariaDB,Ninguna de las anteriores,De 2 a 10 personas,Híbrido (presencial y remoto),3,No,No,1,5,Terminar encuesta,,,,,,,,,,28,Hombre Cis,TRUE,Junior,810000
53,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),5000000,4200000,Cobro parte del salario en dólares,860,Un sueldo,Performance individual,No,0,No tuve,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Cuota para universidad / posgrados, Estacionamiento gratuito / subvencionado, Lactario en la oficina, Licencia por nacimiento extendida, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, estoy muy conforme.",Developer,3,3,3,0,Ninguna de las anteriores,".NET, Bash/Shell, C#, Groovy, Java, Python",.NET Core,SQLite,Ninguna de las anteriores,De 2001a 5000 personas,100% remoto,0,,No sé,10,2,Responder sobre mis estudios,Universitario,En curso,Ingeniería en Informática,UADE - Universidad Argentina De la Empresa,Terminar encuesta,,,,,26,Hombre Cis,TRUE,Semi-Senior,5000000
54,Buenos Aires,Full-Time,Contractor,500000,,Cobro todo el salario en dólares,980,No,No recibo bono,No,0,No tuve,1,Ninguna de las anteriores,1,"No, pero escucho ofertas.",Developer,0,0,0,0,Ninguna de las anteriores,Java,Ninguno de los anteriores,MySQL,Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,,Sí,0,2,Responder sobre guardias,Universitario,Incompleto,Analista de Sistemas,,Terminar encuesta,No,0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,39,Hombre Cis,TRUE,Junior,500000
55,Buenos Aires,Full-Time,Staff (planta permanente),945000,617000,Cobro parte del salario en dólares,,No,No recibo bono,Uno,69,Febrero,3,"Abono de Internet, Estacionamiento gratuito / subvencionado",2,"No, pero escucho ofertas.",QA / Tester,12,2,2,0,"Docker, Linux",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Postman,De 2001a 5000 personas,100% remoto,0,,No,7,1,Terminar encuesta,,,,,,,,,,33,Mujer Cis,TRUE,Senior,945000
56,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),290000,240000,Mi sueldo está dolarizado (pero cobro en moneda local),,No,No recibo bono,Dos,35,Febrero,2,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",2,"No, pero escucho ofertas.",Data Engineer,0,0,0,0,"Datastage , informática cloud ","Python, SQL",Ninguno de los anteriores,"MySQL, Teradata",Ninguna de las anteriores,De 2001a 5000 personas,Híbrido (presencial y remoto),1,,No sé,8,3,Responder sobre mis estudios,Universitario,En curso,Ingeniería en Sistemas,UTN - Universidad Tecnológica Nacional,Responder sobre guardias,No,4,Bruto,Terminar encuesta,24,Hombre Cis,TRUE,Junior,290000
57,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),5500000,4000000,Mi sueldo está dolarizado (pero cobro en moneda local),1060,No,No recibo bono,Dos,82.5,Mayo,4,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, estoy muy conforme.",Developer,4,2,2,0,"Amazon Web Services, Docker","CSS, HTML, Java, Javascript, PHP, Scala, SQL, TypeScript","Akka, Laravel, Next.js, Node.js, React.js, Spring","MongoDB, MySQL, PostgreSQL","Jest, JUnit, PHPUnit, Postman",De 201 a 500 personas,100% remoto,0,,No,0,2,Responder sobre guardias,Universitario,En curso,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,Responder sobre guardias,"Sí, activa",0,Porcentaje de mi sueldo bruto,Terminar encuesta,23,Hombre Cis,TRUE,Semi-Senior,5500000
58,Ciudad Autónoma de Buenos Aires,Full-Time,Contractor,3500000,,Cobro todo el salario en dólares,,Un sueldo,Mix de las anteriores,No,0,No tuve,4,"Abono de Internet, Comidas pagas / subvencionadas, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, estoy muy conforme.",Developer,7,0,0,0,"Amazon Web Services, Docker","Javascript, Python, TypeScript","Django, React.js","Amazon DynamoDB, PostgreSQL","Cypress, Jest, Postman",De 11  a 50  personas,100% remoto,0,,No,9,3,Responder sobre mis estudios,Universitario,Completo,Licenciatura en Sistemas,UADE - Universidad Argentina De la Empresa,Terminar encuesta,No,0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,27,Hombre Cis,TRUE,Senior,3500000
59,Buenos Aires,Part-Time,Contractor,1300000,1257000,Cobro todo el salario en dólares,,Un sueldo,Mix de las anteriores,No,0,No tuve,3,"Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, estoy muy conforme.",Developer,2,2,2,0,Linux,C,Ninguno de los anteriores,Ninguna de las anteriores,"Ninguna de las anteriores, ",1 (solamente yo),100% remoto,0,,No sé,10,0,Responder sobre mis estudios,Universitario,En curso,Ingeniería Electrónica,UNLP - Universidad Nacional de La Plata,Terminar encuesta,,,,,19,Hombre Cis,TRUE,Junior,1300000
60,Mendoza,Full-Time,Contractor,2800000,2400000,Cobro todo el salario en dólares,,No,No recibo bono,Uno,20,Mayo,3,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",Developer,7,0,5,0,Docker,"Java, SQL",Spring,Oracle,JUnit,De 11  a 50  personas,100% remoto,0,,No,8,4,Responder sobre guardias,Universitario,Incompleto,Ingeniería en Sistemas,UTN - Universidad Tecnológica Nacional,Terminar encuesta,No,0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,33,Hombre Cis,TRUE,Senior,2800000
61,Santa Fe,Full-Time,Staff (planta permanente),1300000,1300000,Cobro parte del salario en dólares,,Menos de un sueldo,Performance de la compañía,Tres,30,Marzo,2,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles, Lactario en la oficina",2,"No, pero escucho ofertas.",SysAdmin / DevOps / SRE,18,16,16,0,"Azure, Docker, OpenStack, Windows Server",Ninguno de los anteriores,Ninguno de los anteriores,Microsoft SQL Server,Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),3,Paritaria Comercio,No,7,1,Responder sobre guardias,Universitario,Incompleto,Ingeniería en Sistemas,UTN - Universidad Tecnológica Nacional,Terminar encuesta,"Sí, pasiva",10,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,38,Hombre Cis,TRUE,Senior,1300000
62,Ciudad Autónoma de Buenos Aires,Part-Time,Staff (planta permanente),320000,320000,Cobro parte del salario en dólares,,No,No recibo bono,Más de tres,250,Mayo,2,Horarios flexibles,1,"Sí, estoy buscando activamente.",Developer,2,1,1,0,Ninguna de las anteriores,".NET, HTML, TypeScript",".NET Core, React.js",Microsoft SQL Server,Vitest,De 2 a 10 personas,100% remoto,0,"Incremento mensual constante: mucho menor al IPC en meses de alta inflación, un poco menor al IPC en meses de inflación moderada.",No,6,4,Responder sobre mis estudios,Universitario,En curso,Ingeniería en Informática,UBA - Universidad de Buenos Aires,Responder sobre guardias,No,0,Porcentaje de mi sueldo bruto,Terminar encuesta,23,Hombre Cis,TRUE,Junior,320000
63,Mendoza,Full-Time,Contractor,2000000,,Cobro todo el salario en dólares,,No,No recibo bono,No,0,No tuve,1,Horarios flexibles,2,"Sí, estoy buscando activamente.",Developer,4,3,3,2,"Amazon Web Services, Docker, Kubernetes, Linux","Javascript, Ruby","Next.js, Rails, React.js","MySQL, PostgreSQL",RSpec,De 2 a 10 personas,100% remoto,0,,Sí,8,4,Responder sobre mis estudios,Universitario,Completo,Ingeniería en Sistemas,UTN - Universidad Tecnológica Nacional,Terminar encuesta,,,,,26,Hombre Cis,TRUE,Semi-Senior,2000000
