anio,semestre,periodo,trabajo_de,grupo_rol,dedicacion,sal_bruto,log_sal,sueldo_dolarizado,seniority,experiencia,antiguedad_empresa,antiguedad_puesto,gente_a_cargo,gente_a_cargo_grupo,contrato,modalidad,tam_empresa,genero_simple,edad,nivel_estudios,region,uso_ia
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,14000,9.546812608597396,NA,NA,2,2,1,1,Equipo pequeño,Staff,NA,NA,Hombre,22,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,44000,10.691944912900398,NA,NA,3,0,0,0,Sin equipo,Staff,NA,NA,Hombre,36,Posgrado/Especialización,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,8000,8.987196820661973,NA,NA,15,1,0,0,Sin equipo,Staff,NA,NA,Hombre,33,Universitario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,41000,10.621327345686446,NA,NA,5,1,1,1,Equipo pequeño,Staff,NA,NA,Mujer,28,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,83000,11.326595886778735,NA,NA,3,6,3,4,Equipo pequeño,Staff,NA,NA,Hombre,42,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,59000,10.985292722887856,NA,NA,12,0,6,0,Sin equipo,Staff,NA,NA,Hombre,34,Terciario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,54000,10.896739325546411,NA,NA,4,1,1,0,Sin equipo,Staff,NA,NA,Mujer,32,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,70000,11.156250521031495,NA,NA,10,0,5,4,Equipo pequeño,Staff,NA,NA,Hombre,32,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,46000,10.736396675471232,NA,NA,10,2,0,6,Equipo mediano,Staff,NA,NA,Hombre,33,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,26000,10.165851817003619,NA,NA,15,6,3,0,Sin equipo,Staff,NA,NA,Hombre,32,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,27500,10.221941283654663,NA,NA,3,1,1,0,Sin equipo,Staff,NA,NA,Hombre,22,Secundario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,55000,10.915088464214607,NA,NA,15,1,1,0,Sin equipo,Staff,NA,NA,Hombre,40,Posgrado/Especialización,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,30000,10.308952660644293,NA,NA,12,3,3,0,Sin equipo,Staff,NA,NA,Hombre,35,Secundario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,29000,10.275051108968611,NA,NA,10,3,3,1,Equipo pequeño,Staff,NA,NA,Hombre,31,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,25000,10.126631103850338,NA,NA,0,3,3,0,Sin equipo,Staff,NA,NA,Hombre,20,Secundario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,38000,10.545341438708522,NA,NA,3,1,1,1,Equipo pequeño,Staff,NA,NA,Hombre,28,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,70000,11.156250521031495,NA,NA,10,0,0,0,Sin equipo,Staff,NA,NA,Hombre,34,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,79547,11.284103320924077,NA,NA,8,1,1,0,Sin equipo,Staff,NA,NA,Hombre,30,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,66000,11.097410021008562,NA,NA,10,6,5,2,Equipo pequeño,Staff,NA,NA,Hombre,36,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,105000,11.56171562913966,NA,NA,18,1,5,0,Sin equipo,Staff,NA,NA,Hombre,35,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,36,3.58351893845611,NA,NA,5,2,2,0,Sin equipo,Staff,NA,NA,Hombre,29,Terciario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,35000,10.46310334047155,NA,NA,4,0,0,0,Sin equipo,Tercerizado,NA,NA,Mujer,28,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,260000,12.468436909997665,NA,NA,19,0,0,0,Sin equipo,Contractor,NA,NA,Hombre,45,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,50800,10.835651633566574,NA,NA,6,2,5,0,Sin equipo,Staff,NA,NA,Hombre,25,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,55000,10.915088464214607,NA,NA,15,5,1,2,Equipo pequeño,Staff,NA,NA,Hombre,40,Terciario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,67000,11.112447898373103,NA,NA,9,3,3,0,Sin equipo,Staff,NA,NA,Hombre,30,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,70000,11.156250521031495,NA,NA,11,1,10,0,Sin equipo,Staff,NA,NA,Hombre,36,Universitario,CABA,NA
2019,1,2019.1,DBA,Data Platform / MLOps,NA,90000,11.407564949312402,NA,NA,10,6,4,4,Equipo pequeño,Staff,NA,NA,Hombre,36,Posgrado/Especialización,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,55000,10.915088464214607,NA,NA,5,1,1,0,Sin equipo,Staff,NA,NA,Hombre,28,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,50000,10.819778284410283,NA,NA,4,4,4,0,Sin equipo,Staff,NA,NA,Hombre,35,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,44400,10.700994748420316,NA,NA,4,0,0,0,Sin equipo,Staff,NA,NA,Hombre,24,Universitario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,62618,11.044808055692608,NA,NA,5,5,5,0,Sin equipo,Staff,NA,NA,Hombre,28,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,30000,10.308952660644293,NA,NA,5,3,3,0,Sin equipo,Staff,NA,NA,Hombre,33,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,79000,11.27720313144916,NA,NA,10,0,3,0,Sin equipo,Staff,NA,NA,Hombre,32,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,56000,10.933106969717286,NA,NA,9,0,0,0,Sin equipo,Tercerizado,NA,NA,Hombre,28,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,103000,11.542484267211773,NA,NA,9,0,8,0,Sin equipo,Staff,NA,NA,Hombre,29,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,10000,9.210340371976184,NA,NA,1,0,0,0,Sin equipo,Staff,NA,NA,Mujer,26,Terciario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,72000,11.184421397998193,NA,NA,5,5,5,3,Equipo pequeño,Staff,NA,NA,Hombre,32,Terciario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,33000,10.404262840448617,NA,NA,2,0,0,0,Sin equipo,Staff,NA,NA,Mujer,28,Universitario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,41000,10.621327345686446,NA,NA,20,5,5,0,Sin equipo,Staff,NA,NA,Mujer,39,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,30000,10.308952660644293,NA,NA,3,3,3,0,Sin equipo,Staff,NA,NA,Hombre,22,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,36000,10.491274217438248,NA,NA,8,3,3,0,Sin equipo,Staff,NA,NA,Hombre,27,Universitario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,50000,10.819778284410283,NA,NA,4,4,0,4,Equipo pequeño,Staff,NA,NA,Hombre,26,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,80000,11.289781913656018,NA,NA,5,2,5,0,Sin equipo,Staff,NA,NA,Hombre,29,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,45600,10.727662995502477,NA,NA,10,8,8,2,Equipo pequeño,Staff,NA,NA,Hombre,36,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,75000,11.225243392518447,NA,NA,8,0,0,3,Equipo pequeño,Staff,NA,NA,Hombre,35,Universitario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,32,3.4657359027997265,NA,NA,6,1,5,0,Sin equipo,Staff,NA,NA,Hombre,36,Secundario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,85000,11.350406535472453,NA,NA,10,4,2,5,Equipo mediano,Staff,NA,NA,Hombre,35,Universitario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,73580,11.206128528658766,NA,NA,15,2,2,0,Sin equipo,Staff,NA,NA,Hombre,40,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,110000,11.608235644774552,NA,NA,10,3,1,1,Equipo pequeño,Staff,NA,NA,Hombre,28,Secundario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,66700,11.107960231903714,NA,NA,19,14,6,0,Sin equipo,Staff,NA,NA,Hombre,37,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,39500,10.584055950889214,NA,NA,6,6,3,0,Sin equipo,Staff,NA,NA,Mujer,31,Universitario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,80000,11.289781913656018,NA,NA,40,0,12,0,Sin equipo,Staff,NA,NA,Hombre,62,Posgrado/Especialización,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,28875,10.270731447824094,NA,NA,3,1,1,0,Sin equipo,Tercerizado,NA,NA,Hombre,21,Secundario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,45000,10.714417768752456,NA,NA,3.5,3.5,2,6,Equipo mediano,Staff,NA,NA,Hombre,26,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,56000,10.933106969717286,NA,NA,18,12,8,3,Equipo pequeño,Staff,NA,NA,Hombre,43,Secundario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,76500,11.245046019814627,NA,NA,9,1,5,0,Sin equipo,Staff,NA,NA,Hombre,29,Secundario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,43373,10.677592406675998,NA,NA,10,0,4,0,Sin equipo,Staff,NA,NA,Hombre,33,Universitario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,37000,10.51867319162636,NA,NA,1,1,1,0,Sin equipo,Staff,NA,NA,Hombre,24,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,82000,11.314474526246391,NA,NA,17,3,3,0,Sin equipo,Staff,NA,NA,Hombre,37,Universitario,CABA,NA
2019,1,2019.1,DBA,Data Platform / MLOps,NA,42000,10.645424897265505,NA,NA,11,9,3,0,Sin equipo,Staff,NA,NA,Hombre,40,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,30000,10.308952660644293,NA,NA,5,1,1,1,Equipo pequeño,Staff,NA,NA,Hombre,27,Posgrado/Especialización,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,86000,11.362102575235644,NA,NA,20,12,12,0,Sin equipo,Staff,NA,NA,Hombre,39,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,80000,11.289781913656018,NA,NA,25,1,1,0,Sin equipo,Staff,NA,NA,Hombre,41,Posgrado/Especialización,CABA,NA
2019,1,2019.1,DBA,Data Platform / MLOps,NA,60000,11.002099841204238,NA,NA,8,1,1,0,Sin equipo,Staff,NA,NA,Hombre,32,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,100000,11.512925464970229,NA,NA,10,2,2,0,Sin equipo,Staff,NA,NA,Hombre,33,Secundario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,55000,10.915088464214607,NA,NA,10,1,1,0,Sin equipo,Staff,NA,NA,Hombre,33,Terciario,CABA,NA
2019,1,2019.1,DBA,Data Platform / MLOps,NA,90000,11.407564949312402,NA,NA,10,10,5,0,Sin equipo,Otro,NA,NA,Mujer,40,Universitario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,30000,10.308952660644293,NA,NA,0,0,0,0,Sin equipo,Staff,NA,NA,Mujer,35,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,64000,11.06663836234181,NA,NA,3,6,3,0,Sin equipo,Staff,NA,NA,Hombre,30,Universitario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,47000,10.757902880692196,NA,NA,7,3,7,0,Sin equipo,Staff,NA,NA,Hombre,29,Universitario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,52000,10.858998997563564,NA,NA,20,1,6,0,Sin equipo,Staff,NA,NA,Hombre,40,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,72000,11.184421397998193,NA,NA,12,4,1,12,Equipo grande,Staff,NA,NA,Mujer,40,Universitario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,38554,10.559815134957537,NA,NA,6,1.5,1.5,0,Sin equipo,Staff,NA,NA,Hombre,27,Universitario,CABA,NA
2019,1,2019.1,DBA,Data Platform / MLOps,NA,65000,11.082142548877775,NA,NA,10,0,0,0,Sin equipo,Staff,NA,NA,Hombre,47,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,43144,10.672298637017063,NA,NA,3.5,1.5,1.5,0,Sin equipo,Otro,NA,NA,Hombre,25,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,105000,11.56171562913966,NA,NA,13,0,0,0,Sin equipo,Staff,NA,NA,Hombre,34,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,44000,10.691944912900398,NA,NA,20,15,15,0,Sin equipo,Otro,NA,NA,Hombre,40,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,150000,11.918390573078392,NA,NA,15,6,6,9,Equipo mediano,Staff,NA,NA,Hombre,45,Universitario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,65000,11.082142548877775,NA,NA,12,3,2,11,Equipo grande,Staff,NA,NA,Hombre,41,Terciario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,110000,11.608235644774552,NA,NA,20,8,8,0,Sin equipo,Freelance,NA,NA,Hombre,44,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,43000,10.668955394675699,NA,NA,5,0,0,0,Sin equipo,Staff,NA,NA,Hombre,29,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,9000,9.104979856318357,NA,NA,1,1,1,0,Sin equipo,Otro,NA,NA,Hombre,18,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,117854,11.677201849239276,NA,NA,13,6,6,0,Sin equipo,Staff,NA,NA,Hombre,36,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,120000,11.695247021764184,NA,NA,10,12,0,0,Sin equipo,Staff,NA,NA,Hombre,36,Secundario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,36000,10.491274217438248,NA,NA,15,0,8,0,Sin equipo,Staff,NA,NA,Hombre,34,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,75000,11.225243392518447,NA,NA,13,0,9,0,Sin equipo,Staff,NA,NA,Hombre,31,Terciario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,64000,11.06663836234181,NA,NA,12,2,2,2,Equipo pequeño,Staff,NA,NA,Hombre,38,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,61200,11.021902468500418,NA,NA,4,5,3,0,Sin equipo,Staff,NA,NA,Hombre,28,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,31000,10.341742483467284,NA,NA,9,1,1,0,Sin equipo,Staff,NA,NA,Hombre,29,Universitario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,55000,10.915088464214607,NA,NA,26,8,8,0,Sin equipo,Staff,NA,NA,Mujer,49,Posgrado/Especialización,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,58000,10.968198289528557,NA,NA,20,3.5,3.5,0,Sin equipo,Staff,NA,NA,Hombre,40,Universitario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,50,3.912023005428146,NA,NA,10,0,5,0,Sin equipo,Staff,NA,NA,Mujer,36,Secundario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,49369,10.807077975832051,NA,NA,24,24,15,0,Sin equipo,Staff,NA,NA,Hombre,55,Posgrado/Especialización,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,52000,10.858998997563564,NA,NA,12,0,10,0,Sin equipo,Staff,NA,NA,Hombre,35,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,70000,11.156250521031495,NA,NA,9,3,1,0,Sin equipo,Staff,NA,NA,Hombre,29,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,49500,10.809727948556782,NA,NA,13,1,8,0,Sin equipo,Staff,NA,NA,Hombre,36,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,31000,10.341742483467284,NA,NA,20,3,3,0,Sin equipo,Staff,NA,NA,Hombre,39,Universitario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,96000,11.472103470449973,NA,NA,11,3,1,5,Equipo mediano,Staff,NA,NA,Hombre,31,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,60000,11.002099841204238,NA,NA,12,7,10,0,Sin equipo,Staff,NA,NA,Hombre,37,Universitario,CABA,NA
2019,1,2019.1,DBA,Data Platform / MLOps,NA,54917,10.913578233480955,NA,NA,17,10,10,0,Sin equipo,Staff,NA,NA,Hombre,46,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,24004,10.085975762109403,NA,NA,0,0,0,0,Sin equipo,Staff,NA,NA,Hombre,22,Secundario,CABA,NA
2019,1,2019.1,DBA,Data Platform / MLOps,NA,68000,11.127262984158243,NA,NA,11,0,11,0,Sin equipo,Staff,NA,NA,Hombre,43,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,53000,10.87804719253426,NA,NA,8,1.5,0,0,Sin equipo,Staff,NA,NA,Hombre,32,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,44587,10.705197615699028,NA,NA,7,1,1,0,Sin equipo,Staff,NA,NA,Mujer,28,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,75000,11.225243392518447,NA,NA,14,0,0,0,Sin equipo,Staff,NA,NA,Hombre,36,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,30000,10.308952660644293,NA,NA,1,1,1,0,Sin equipo,Staff,NA,NA,Hombre,25,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,16000,9.680344001221918,NA,NA,2,1,1,2,Equipo pequeño,Otro,NA,NA,Hombre,19,Universitario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,60000,11.002099841204238,NA,NA,10,7,2,0,Sin equipo,Staff,NA,NA,Hombre,37,Universitario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,45000,10.714417768752456,NA,NA,7,4,3,0,Sin equipo,Staff,NA,NA,Hombre,32,Secundario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,74000,11.211820372186306,NA,NA,13,0,0,0,Sin equipo,Contractor,NA,NA,Hombre,40,Secundario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,44600,10.705489138008156,NA,NA,20,9,7,0,Sin equipo,Staff,NA,NA,Hombre,42,Universitario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,52000,10.858998997563564,NA,NA,3,2,2,0,Sin equipo,Staff,NA,NA,Hombre,30,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,49750,10.814765742586738,NA,NA,14,10,2,0,Sin equipo,Staff,NA,NA,Mujer,36,Universitario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,75000,11.225243392518447,NA,NA,25,12,12,0,Sin equipo,Staff,NA,NA,Hombre,43,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,60000,11.002099841204238,NA,NA,14,2,2,2,Equipo pequeño,Staff,NA,NA,Hombre,34,Universitario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,32000,10.373491181781864,NA,NA,18,9,3,0,Sin equipo,Staff,NA,NA,Hombre,40,Universitario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,43000,10.668955394675699,NA,NA,6,2,2,2,Equipo pequeño,Staff,NA,NA,Otro/No binarie,35,Universitario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,55,4.007333185232471,NA,NA,10,10,2,3,Equipo pequeño,Staff,NA,NA,Hombre,35,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,23000,10.043249494911286,NA,NA,9,9,8,0,Sin equipo,Staff,NA,NA,Hombre,27,Universitario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,73000,11.198214720130528,NA,NA,8,2,2,0,Sin equipo,Staff,NA,NA,Hombre,30,Secundario,CABA,NA
2019,1,2019.1,Infosec,Governance / Security,NA,35000,10.46310334047155,NA,NA,9,2,2,0,Sin equipo,Staff,NA,NA,Hombre,33,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,65000,11.082142548877775,NA,NA,10,8,8,2,Equipo pequeño,Staff,NA,NA,Hombre,32,Terciario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,64000,11.06663836234181,NA,NA,13,13,10,0,Sin equipo,Staff,NA,NA,Hombre,39,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,25000,10.126631103850338,NA,NA,3,2,2,0,Sin equipo,Otro,NA,NA,Mujer,26,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,60000,11.002099841204238,NA,NA,8,4,3,0,Sin equipo,Staff,NA,NA,Hombre,27,Universitario,CABA,NA
2019,1,2019.1,Business Analyst,Analytics / Automation,NA,40851,10.617686579792686,NA,NA,4,4,3,0,Sin equipo,Staff,NA,NA,Hombre,27,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,28632,10.262280252445862,NA,NA,2,2,2,2,Equipo pequeño,Staff,NA,NA,Mujer,28,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,58000,10.968198289528557,NA,NA,21,13,13,0,Sin equipo,Staff,NA,NA,Hombre,37,Secundario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,49000,10.799575577092764,NA,NA,3,0,0,0,Sin equipo,Staff,NA,NA,Mujer,25,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,33000,10.404262840448617,NA,NA,5,2,2,0,Sin equipo,Staff,NA,NA,Hombre,29,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,60000,11.002099841204238,NA,NA,7,0,5,0,Sin equipo,Staff,NA,NA,Hombre,28,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,35000,10.46310334047155,NA,NA,6,2,5,0,Sin equipo,Staff,NA,NA,Hombre,24,Secundario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,36000,10.491274217438248,NA,NA,3,0,3,0,Sin equipo,Tercerizado,NA,NA,Hombre,28,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,78000,11.26446410567173,NA,NA,18,0,0,0,Sin equipo,Staff,NA,NA,Hombre,34,Secundario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,31000,10.341742483467284,NA,NA,8,5,2,0,Sin equipo,Staff,NA,NA,Hombre,27,Universitario,CABA,NA
2019,1,2019.1,BI Analyst / Data Analyst,Data Science / AI,NA,33000,10.404262840448617,NA,NA,16,2,2,0,Sin equipo,Staff,NA,NA,Hombre,35,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,133000,11.79810440720389,NA,NA,16,13,4,5,Equipo mediano,Staff,NA,NA,Hombre,36,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,32000,10.373491181781864,NA,NA,3,6,3,0,Sin equipo,Staff,NA,NA,Hombre,28,Secundario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,63000,11.05089000537367,NA,NA,20,9,9,0,Sin equipo,Staff,NA,NA,Hombre,42,Universitario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,25000,10.126631103850338,NA,NA,2,2,2,0,Sin equipo,Staff,NA,NA,Mujer,35,Terciario,CABA,NA
2019,1,2019.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,NA,85000,11.350406535472453,NA,NA,15,10,3,5,Equipo mediano,Staff,NA,NA,Hombre,36,Terciario,CABA,NA
